entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2025-10-24,10,dte_roll,6791.69,16.37,6851.97,17.17,6655,6495,160,37.34,122.66,13.6,1360.06,0.1109,True,37.1,9.1,LOW,39.56,2025
2025-10-27,9,dte_roll,6875.16,15.79,6796.29,18.01,6740,6585,155,35.87,119.13,-12.77,-1276.78,-0.1072,False,27.1,7.6,LOW,39.56,2025
2025-10-28,9,dte_roll,6890.89,16.42,6720.32,19.5,6750,6590,160,37.28,122.72,-31.01,-3100.94,-0.2527,False,39.8,9.2,LOW,39.56,2025
2025-11-28,10,dte_roll,6849.09,16.35,6846.51,16.66,6710,6550,160,37.2,122.8,5.38,537.83,0.0438,True,31.9,9.0,LOW,39.56,2025
2025-12-02,9,dte_roll,6829.37,16.59,6901.0,14.85,6690,6525,165,38.4,126.6,20.64,2064.25,0.1631,True,37.8,9.7,LOW,39.56,2025
2025-12-03,9,dte_roll,6849.72,16.08,6827.41,15.74,6715,6555,160,37.27,122.73,2.64,263.61,0.0215,True,26.7,8.4,LOW,39.56,2025
2025-12-04,11,dte_roll,6857.12,15.78,6816.51,16.5,6725,6570,155,36.23,118.77,-1.71,-171.36,-0.0144,False,21.5,7.6,LOW,39.56,2025
2025-12-05,10,dte_roll,6870.4,15.41,6816.51,16.5,6740,6590,150,34.93,115.07,-5.75,-574.66,-0.0499,False,17.1,6.7,LOW,39.56,2025
2025-12-10,9,dte_roll,6886.68,15.77,6834.5,14.91,6750,6595,155,35.64,119.36,-1.72,-171.96,-0.0144,False,19.9,5.7,LOW,39.56,2025
2025-12-12,10,dte_roll,6827.41,15.74,6878.49,14.08,6695,6540,155,35.96,119.04,18.0,1800.11,0.1512,True,19.5,5.6,LOW,38.75,2025
2025-12-15,9,dte_roll,6816.51,16.5,6932.05,13.47,6675,6515,160,37.01,122.99,27.47,2747.42,0.2234,True,34.7,7.0,LOW,38.75,2025
2025-12-16,10,profit_target,6800.26,16.48,6929.94,13.6,6660,6500,160,37.07,122.93,28.96,2896.27,0.2356,True,34.3,6.9,LOW,38.52,2025
2026-01-07,9,dte_roll,6920.93,15.38,6940.01,15.86,6790,6635,155,35.8,119.2,7.35,734.75,0.0616,True,17.1,4.9,LOW,38.86,2026
2026-01-08,12,dte_roll,6921.46,15.45,6796.86,20.09,6790,6635,155,35.88,119.12,-23.45,-2344.93,-0.1969,False,18.3,5.1,LOW,38.86,2026
2026-01-12,9,dte_roll,6977.27,15.12,6875.62,16.9,6845,6695,150,34.46,115.54,-16.55,-1655.46,-0.1433,False,13.9,4.2,LOW,38.86,2026
2026-01-13,9,dte_roll,6963.74,15.98,6913.35,15.64,6825,6665,160,36.96,123.04,-2.43,-242.65,-0.0197,False,27.5,6.5,LOW,38.86,2026
2026-01-15,11,dte_roll,6944.47,15.84,6950.23,16.15,6810,6650,160,37.21,122.79,7.54,753.53,0.0614,True,25.9,6.1,LOW,38.86,2026
2026-01-16,10,dte_roll,6940.01,15.86,6950.23,16.15,6805,6645,160,37.15,122.85,7.44,744.37,0.0606,True,26.7,6.2,LOW,38.86,2026
2026-01-22,11,dte_roll,6913.35,15.64,6976.44,16.34,6780,6625,155,35.99,119.01,14.7,1469.64,0.1235,True,20.7,5.6,LOW,38.86,2026
2026-01-23,10,dte_roll,6915.61,16.09,6976.44,16.34,6780,6620,160,37.47,122.53,14.91,1491.3,0.1217,True,29.1,6.7,LOW,38.86,2026
2026-01-26,9,dte_roll,6950.23,16.15,6882.72,18.64,6810,6650,160,37.06,122.94,-10.97,-1096.69,-0.0892,False,29.9,6.9,LOW,38.86,2026
2026-01-27,9,dte_roll,6978.6,16.35,6798.4,21.77,6835,6675,160,37.13,122.87,-33.97,-3397.36,-0.2765,False,32.3,7.4,LOW,38.86,2026
2026-01-28,9,dte_roll,6978.03,16.35,6932.3,20.37,6835,6675,160,37.22,122.78,-9.54,-953.58,-0.0777,False,32.3,7.4,LOW,38.86,2026
2026-02-02,9,dte_roll,6976.44,16.34,6941.47,17.65,6835,6670,165,38.23,126.77,-3.02,-301.85,-0.0238,False,31.9,7.4,LOW,38.86,2026
2026-05-22,10,profit_target,7473.47,16.7,7599.96,16.05,7320,7140,180,42.06,137.94,25.87,2587.25,0.1876,True,38.6,18.4,LOW,17.58,2026
