variant,entry_date,exit_date,strategy,pnl,max_loss,n_contracts,pnl_source
BaselineB_cluster,2005-08-31,2005-09-14,Iron Condor,7031.846564603804,41492.95242195255,3,engine_d+0
BaselineB_cluster,2005-09-30,2005-10-14,Iron Condor,4699.689085581368,38061.65033158871,3,engine_d+0
BaselineB_cluster,2005-10-31,2005-11-14,Iron Condor,6807.286527816379,49721.93779372555,3,bootstrap
BaselineB_cluster,2005-11-30,2005-12-14,Bull Call Diagonal,-15564.523420874248,91118.04685559768,3,bootstrap
BaselineB_cluster,2005-12-30,2006-01-13,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
BaselineB_cluster,2006-01-30,2006-02-13,Bull Call Diagonal,-16946.395887278053,90216.68712745147,3,bootstrap
BaselineB_cluster,2006-03-01,2006-03-15,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,bootstrap
BaselineB_cluster,2006-03-31,2006-04-14,Bull Call Diagonal,34246.721384648175,89338.62641743985,3,bootstrap
BaselineB_cluster,2006-05-01,2006-05-15,Bull Call Diagonal,-21880.14558421493,103880.09469470984,3,bootstrap
BaselineB_cluster,2006-05-31,2006-06-14,Iron Condor,10838.8164418577,64254.48982158223,3,engine_d-1
BaselineB_cluster,2006-08-15,2006-08-29,Bull Call Diagonal,25433.377418481345,96163.89322510148,3,engine_d+0
BaselineB_cluster,2006-09-14,2006-09-28,Bull Call Diagonal,13002.25191870843,106592.23102127414,3,bootstrap
BaselineB_cluster,2006-10-16,2006-10-30,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
BaselineB_cluster,2006-11-15,2006-11-29,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
BaselineB_cluster,2006-12-15,2006-12-29,Bull Call Diagonal,14125.328030407374,73246.50961198253,3,bootstrap
BaselineB_cluster,2007-01-16,2007-01-30,Bull Call Diagonal,-19529.212656640226,81749.94754743222,3,bootstrap
BaselineB_cluster,2007-02-15,2007-03-01,Bull Call Diagonal,28037.8617772069,105483.94438145988,3,bootstrap
BaselineB_cluster,2007-03-23,2007-04-06,Bull Call Diagonal,42053.9253734782,68048.65769004067,3,bootstrap
BaselineB_cluster,2007-04-23,2007-05-07,Bull Call Diagonal,-24668.83313536085,103831.3013548812,3,bootstrap
BaselineB_cluster,2007-05-23,2007-06-06,Bull Call Diagonal,-10891.485675781014,96148.28327870119,3,engine_d-2
BaselineB_cluster,2007-06-22,2007-07-06,Iron Condor,-4662.903591697232,52194.60132777675,3,engine_d+0
BaselineB_cluster,2007-08-08,2007-08-22,Iron Condor,6632.878383427496,76847.86456696197,3,engine_d+0
BaselineB_cluster,2007-11-02,2007-11-16,Iron Condor (High Vol),14817.242517917915,80722.83984267863,3,engine_d+0
BaselineB_cluster,2007-12-03,2007-12-17,Iron Condor (High Vol),12540.04541977634,78319.96666765829,3,bootstrap
BaselineB_cluster,2008-01-02,2008-01-16,Iron Condor (High Vol),-16426.07562299673,76599.45348022865,3,engine_d-2
BaselineB_cluster,2008-02-01,2008-02-15,Iron Condor (High Vol),7182.957653062533,137166.89224244378,3,bootstrap
BaselineB_cluster,2008-03-11,2008-03-25,Iron Condor (High Vol),10809.161034540992,153735.72945068797,3,engine_d+0
BaselineB_cluster,2008-04-10,2008-04-24,Bull Put Spread,9160.759978564925,61885.733685813655,3,engine_d+0
BaselineB_cluster,2008-06-04,2008-06-18,Iron Condor,-20299.65211017247,70063.83190913202,3,engine_d+0
BaselineB_cluster,2008-07-16,2008-07-30,Iron Condor (High Vol),9351.278903232069,145175.51774809253,3,engine_d+0
BaselineB_cluster,2008-09-02,2008-09-16,Iron Condor,-38326.662045206744,77507.99374227384,3,engine_d+0
BaselineB_cluster,2009-04-17,2009-05-01,Iron Condor (High Vol),18855.619095501424,127672.25612846753,3,engine_d+0
BaselineB_cluster,2009-05-18,2009-06-01,Bull Put Spread (High Vol),9928.97006371827,69395.53218732412,3,bootstrap
BaselineB_cluster,2009-06-17,2009-07-01,Bull Put Spread (High Vol),9570.669994515602,64218.55286274997,3,bootstrap
BaselineB_cluster,2009-07-17,2009-07-31,Bull Put Spread (High Vol),-10293.46042978482,68348.1828526505,3,bootstrap
BaselineB_cluster,2009-08-17,2009-08-31,Bull Put Spread (High Vol),9562.147183755427,63221.02849727942,3,bootstrap
BaselineB_cluster,2009-09-16,2009-09-30,Bull Put Spread (High Vol),8653.549135677236,68464.52051586316,3,bootstrap
BaselineB_cluster,2009-10-21,2009-11-04,Bull Put Spread (High Vol),5896.148504071107,63344.179003103,3,engine_d+0
BaselineB_cluster,2009-11-20,2009-12-04,Bull Put Spread (High Vol),-1121.530148302399,64185.378657115885,3,bootstrap
BaselineB_cluster,2010-01-21,2010-02-04,Iron Condor (High Vol),12801.11028176167,77525.91784105137,3,engine_d+0
BaselineB_cluster,2010-05-10,2010-05-24,Iron Condor (High Vol),8385.091819735859,173901.2481223495,3,engine_d+0
BaselineB_cluster,2010-06-10,2010-06-24,Iron Condor (High Vol),12673.172626850013,80581.94628837334,3,bootstrap
BaselineB_cluster,2010-07-12,2010-07-26,Bear Call Spread (High Vol),-232.69496647809007,97261.64514494708,3,bootstrap
BaselineB_cluster,2010-08-11,2010-08-25,Iron Condor (High Vol),15518.397886585737,91061.1384999825,3,engine_d+0
BaselineB_cluster,2010-09-15,2010-09-29,Bull Put Spread (High Vol),-16059.35903422784,62543.4708298443,3,bootstrap
BaselineB_cluster,2010-11-29,2010-12-13,Bull Put Spread,16831.482626219324,60860.43205723062,3,engine_d+0
BaselineB_cluster,2011-03-07,2011-03-21,Bull Put Spread,-9411.16874209849,59255.21021312609,3,engine_d+0
BaselineB_cluster,2011-04-21,2011-05-05,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,engine_d+0
BaselineB_cluster,2011-06-06,2011-06-20,Iron Condor,9176.415250263146,64459.54851603025,3,engine_d+0
BaselineB_cluster,2011-07-11,2011-07-25,Iron Condor,-33400.01989965693,62397.86275017349,3,engine_d+0
BaselineB_cluster,2011-08-15,2011-08-29,Iron Condor (High Vol),13071.593253916773,197950.076402552,3,engine_d+0
BaselineB_cluster,2011-09-14,2011-09-28,Iron Condor (High Vol),12068.651720333533,195404.8571088294,3,engine_d+1
BaselineB_cluster,2011-10-14,2011-10-28,Bull Put Spread (High Vol),-11749.033351469952,61883.57827102096,3,bootstrap
BaselineB_cluster,2011-11-14,2011-11-28,Bull Put Spread (High Vol),6729.075987094566,80556.97115247569,3,bootstrap
BaselineB_cluster,2011-12-14,2011-12-28,Bear Call Spread (High Vol),10539.465317071825,105943.16400972218,3,bootstrap
BaselineB_cluster,2012-01-13,2012-01-27,Bull Put Spread,7068.854853060622,50802.70095606476,3,bootstrap
BaselineB_cluster,2012-03-06,2012-03-20,Bull Put Spread,17731.06437062268,58909.179664534764,3,engine_d+0
BaselineB_cluster,2012-05-04,2012-05-18,Iron Condor,3481.8340796062566,63680.482683718285,3,engine_d+0
BaselineB_cluster,2012-06-08,2012-06-22,Iron Condor,11466.587116516777,73081.4687475154,3,engine_d+0
BaselineB_cluster,2012-07-24,2012-08-07,Iron Condor,9107.385719980788,69529.04164457424,3,engine_d+0
BaselineB_cluster,2012-09-07,2012-09-21,Bull Call Diagonal,-1115.188267086341,103018.01774139437,3,engine_d+0
BaselineB_cluster,2012-11-02,2012-11-16,Iron Condor,9696.942264156385,59256.32262404845,3,engine_d+0
BaselineB_cluster,2012-12-04,2012-12-18,Iron Condor,9751.257920441092,58775.48191807703,3,engine_d+0
BaselineB_cluster,2013-01-03,2013-01-17,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
BaselineB_cluster,2013-02-04,2013-02-18,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,bootstrap
BaselineB_cluster,2013-03-06,2013-03-20,Bull Call Diagonal,-8492.416752614865,89440.18488167942,3,bootstrap
BaselineB_cluster,2013-04-05,2013-04-19,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
BaselineB_cluster,2013-05-06,2013-05-20,Bull Call Diagonal,4373.915443466461,99119.97295676736,3,bootstrap
BaselineB_cluster,2013-06-12,2013-06-26,Iron Condor,11717.74532205857,61788.36217249815,3,engine_d+0
BaselineB_cluster,2013-07-12,2013-07-26,Bull Call Diagonal,-24208.357056881145,103983.82269856828,3,bootstrap
BaselineB_cluster,2013-08-12,2013-08-26,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
BaselineB_cluster,2013-09-11,2013-09-25,Bull Call Diagonal,27154.68513258983,96632.29018766724,3,bootstrap
BaselineB_cluster,2013-10-16,2013-10-30,Bull Call Diagonal,38709.54320881353,105244.00130873008,3,engine_d+0
BaselineB_cluster,2013-11-15,2013-11-29,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
BaselineB_cluster,2013-12-18,2014-01-01,Bull Call Diagonal,-13027.184180649514,85668.58243839347,3,bootstrap
BaselineB_cluster,2014-01-17,2014-01-31,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
BaselineB_cluster,2014-02-18,2014-03-04,Bull Call Diagonal,-18532.36514978054,100288.15099442427,3,bootstrap
BaselineB_cluster,2014-03-20,2014-04-03,Bull Call Diagonal,-24208.357056881145,103983.82269856828,3,engine_d-2
BaselineB_cluster,2014-04-21,2014-05-05,Bull Call Diagonal,-3037.594357975823,85261.01131524872,3,bootstrap
BaselineB_cluster,2014-05-21,2014-06-04,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
BaselineB_cluster,2014-06-20,2014-07-04,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
BaselineB_cluster,2014-07-21,2014-08-04,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
BaselineB_cluster,2014-08-20,2014-09-03,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
BaselineB_cluster,2014-09-19,2014-10-03,Bull Call Diagonal,-15564.523420874248,91118.04685559768,3,engine_d-2
BaselineB_cluster,2014-10-21,2014-11-04,Iron Condor,9696.942264156385,59256.32262404845,3,bootstrap
BaselineB_cluster,2014-11-20,2014-12-04,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
BaselineB_cluster,2014-12-24,2015-01-07,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,engine_d+0
BaselineB_cluster,2015-01-23,2015-02-06,Iron Condor,8126.470384475496,59584.60421854914,3,bootstrap
BaselineB_cluster,2015-02-23,2015-03-09,Bull Call Diagonal,22832.151753839404,71291.64199463805,3,bootstrap
BaselineB_cluster,2015-03-26,2015-04-09,Iron Condor,8632.022188589366,51642.13322021524,3,engine_d+0
BaselineB_cluster,2015-04-27,2015-05-11,Bull Call Diagonal,-16363.348901352241,94716.40364007888,3,bootstrap
BaselineB_cluster,2015-05-27,2015-06-10,Bull Call Diagonal,-14959.112743613117,95337.85200002542,3,engine_d+0
BaselineB_cluster,2015-06-26,2015-07-10,Iron Condor,6807.286527816379,49721.93779372555,3,bootstrap
BaselineB_cluster,2015-08-04,2015-08-18,Iron Condor,2891.808389564465,62449.61298787876,3,bootstrap
BaselineB_cluster,2015-09-03,2015-09-17,Iron Condor (High Vol),9007.49614935137,137401.28718484892,3,bootstrap
BaselineB_cluster,2015-10-05,2015-10-19,Iron Condor,6915.259058512051,48240.386007468,3,bootstrap
BaselineB_cluster,2015-11-05,2015-11-19,Bull Put Spread,-18836.10840287263,45183.295901608704,3,bootstrap
BaselineB_cluster,2015-12-18,2016-01-01,Iron Condor,7031.846564603804,41492.95242195255,3,bootstrap
BaselineB_cluster,2016-01-29,2016-02-12,Iron Condor,12574.56952053987,68616.53550420937,3,engine_d+0
BaselineB_cluster,2016-02-29,2016-03-14,Iron Condor,9107.385719980788,69529.04164457424,3,bootstrap
BaselineB_cluster,2016-03-30,2016-04-13,Bull Call Diagonal,17319.046401947984,96354.72609016663,3,bootstrap
BaselineB_cluster,2016-05-02,2016-05-16,Bull Call Diagonal,-15771.40256746529,105065.12539721848,3,engine_d+0
BaselineB_cluster,2016-06-01,2016-06-15,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
BaselineB_cluster,2016-07-01,2016-07-15,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
BaselineB_cluster,2016-08-01,2016-08-15,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
BaselineB_cluster,2016-08-31,2016-09-14,Bull Call Diagonal,31349.001312582313,104180.97149264798,3,bootstrap
BaselineB_cluster,2016-10-03,2016-10-17,Iron Condor,-7363.154548592347,45238.12964050682,3,engine_d+0
BaselineB_cluster,2016-11-09,2016-11-23,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,engine_d+0
BaselineB_cluster,2016-12-09,2016-12-23,Bull Call Diagonal,26112.102734391287,96093.66785869258,3,bootstrap
BaselineB_cluster,2017-01-09,2017-01-23,Bull Call Diagonal,41836.673119250685,99416.911446821,3,bootstrap
BaselineB_cluster,2017-02-08,2017-02-22,Bull Call Diagonal,-12207.031286600408,105995.77503543612,3,bootstrap
BaselineB_cluster,2017-03-10,2017-03-24,Bull Call Diagonal,23513.622949919252,86914.84496522018,3,bootstrap
BaselineB_cluster,2017-04-10,2017-04-24,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
BaselineB_cluster,2017-05-10,2017-05-24,Bull Call Diagonal,14125.328030407374,73246.50961198253,3,bootstrap
BaselineB_cluster,2017-06-09,2017-06-23,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
BaselineB_cluster,2017-07-10,2017-07-24,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
BaselineB_cluster,2017-08-09,2017-08-23,Bull Call Diagonal,25433.377418481345,96163.89322510148,3,bootstrap
BaselineB_cluster,2017-09-11,2017-09-25,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
BaselineB_cluster,2017-10-11,2017-10-25,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,bootstrap
BaselineB_cluster,2017-11-10,2017-11-24,Bull Call Diagonal,-18532.36514978054,100288.15099442427,3,bootstrap
BaselineB_cluster,2017-12-11,2017-12-25,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
BaselineB_cluster,2018-01-10,2018-01-24,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
BaselineB_cluster,2018-02-09,2018-02-23,Iron Condor (High Vol),18719.76413634652,206573.26589231676,3,engine_d-1
BaselineB_cluster,2018-03-13,2018-03-27,Iron Condor,6308.415604392556,36819.16507076575,3,bootstrap
BaselineB_cluster,2018-04-12,2018-04-26,Iron Condor,9765.886388707857,55837.74496944909,3,bootstrap
BaselineB_cluster,2018-05-14,2018-05-28,Bull Call Diagonal,29594.41141749426,96674.78450892506,3,bootstrap
BaselineB_cluster,2018-06-13,2018-06-27,Bull Call Diagonal,-13035.524799562387,93296.25797519808,3,engine_d+0
BaselineB_cluster,2018-07-13,2018-07-27,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
BaselineB_cluster,2018-08-14,2018-08-28,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
BaselineB_cluster,2018-09-13,2018-09-27,Bull Call Diagonal,-8492.416752614865,89440.18488167942,3,engine_d+0
BaselineB_cluster,2018-10-18,2018-11-01,Iron Condor,11157.140321006693,68694.06896385818,3,engine_d+0
BaselineB_cluster,2018-11-23,2018-12-07,Iron Condor,8126.470384475496,59584.60421854914,3,bootstrap
BaselineB_cluster,2018-12-26,2019-01-09,Iron Condor (High Vol),13667.436025646495,184691.42752642624,3,engine_d+0
BaselineB_cluster,2019-01-31,2019-02-14,Bull Put Spread,8378.710240746912,47590.94485172992,3,engine_d+0
BaselineB_cluster,2019-03-04,2019-03-18,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
BaselineB_cluster,2019-04-03,2019-04-17,Bull Call Diagonal,17319.046401947984,96354.72609016663,3,engine_d-1
BaselineB_cluster,2019-05-03,2019-05-17,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
BaselineB_cluster,2019-06-14,2019-06-28,Iron Condor,-11651.00591443564,61505.61466773515,3,bootstrap
BaselineB_cluster,2019-07-15,2019-07-29,Bull Call Diagonal,-18357.78686067425,105873.89281779103,3,bootstrap
BaselineB_cluster,2019-08-15,2019-08-29,Iron Condor,11481.74675765622,73798.16832763118,3,engine_d+0
BaselineB_cluster,2019-09-16,2019-09-30,Bull Call Diagonal,-18532.36514978054,100288.15099442427,3,engine_d+2
BaselineB_cluster,2019-10-16,2019-10-30,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,engine_d-2
BaselineB_cluster,2019-11-15,2019-11-29,Bull Call Diagonal,31745.477007303587,87600.58852372666,3,engine_d+0
BaselineB_cluster,2019-12-16,2019-12-30,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
BaselineB_cluster,2020-01-15,2020-01-29,Bull Call Diagonal,-10029.367717946201,75837.79199082081,3,bootstrap
BaselineB_cluster,2020-02-14,2020-02-28,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
BaselineB_cluster,2020-04-27,2020-05-11,Bull Put Spread (High Vol),12270.055121094963,88309.96741587462,3,engine_d+0
BaselineB_cluster,2020-05-27,2020-06-10,Bull Put Spread (High Vol),12378.371103496067,75820.03911414626,3,engine_d+0
BaselineB_cluster,2020-06-26,2020-07-10,Iron Condor (High Vol),20314.557916471535,128799.24965979939,3,engine_d+0
BaselineB_cluster,2020-07-27,2020-08-10,Iron Condor (High Vol),15518.397886585737,91061.1384999825,3,bootstrap
BaselineB_cluster,2020-08-26,2020-09-09,Iron Condor (High Vol),-20107.73149293034,209414.9890469737,3,bootstrap
BaselineB_cluster,2020-09-28,2020-10-12,Iron Condor (High Vol),15361.17394469649,181561.4288770812,3,bootstrap
BaselineB_cluster,2020-11-05,2020-11-19,Iron Condor (High Vol),16185.081066951054,98329.25261341788,3,engine_d+0
BaselineB_cluster,2020-12-09,2020-12-23,Bull Put Spread (High Vol),6688.071202323593,61531.066203872804,3,engine_d+0
BaselineB_cluster,2021-01-11,2021-01-25,Bull Put Spread (High Vol),9643.553164902623,62595.13381682134,3,bootstrap
BaselineB_cluster,2021-02-18,2021-03-04,Bull Put Spread (High Vol),3271.0017469152654,62463.57851223555,3,engine_d+0
BaselineB_cluster,2021-05-19,2021-06-02,Bull Put Spread (High Vol),9196.881987538269,62582.38001318656,3,engine_d+0
BaselineB_cluster,2021-08-18,2021-09-01,Bull Put Spread,15353.946471972999,60762.103109387914,3,engine_d+0
BaselineB_cluster,2021-09-17,2021-10-01,Iron Condor,14087.961633807941,70516.23578330531,3,engine_d+0
BaselineB_cluster,2021-11-22,2021-12-06,Bull Put Spread,-9707.55080945992,54484.223242970475,3,engine_d+0
BaselineB_cluster,2021-12-22,2022-01-05,Bull Put Spread,6880.9949670606375,48866.274344326506,3,bootstrap
BaselineB_cluster,2022-01-28,2022-02-11,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,engine_d+0
BaselineB_cluster,2022-03-09,2022-03-23,Iron Condor (High Vol),13167.793123264033,197318.87921157983,3,engine_d+0
BaselineB_cluster,2022-04-21,2022-05-05,Iron Condor (High Vol),-18499.27359884603,77068.15285526877,3,engine_d+0
BaselineB_cluster,2022-05-23,2022-06-06,Iron Condor (High Vol),12630.088111940438,77885.56916323601,3,bootstrap
BaselineB_cluster,2022-06-22,2022-07-06,Iron Condor (High Vol),10622.308333229006,159314.296744376,3,bootstrap
BaselineB_cluster,2022-07-22,2022-08-05,Iron Condor (High Vol),14288.74638783856,89665.41742645777,3,bootstrap
BaselineB_cluster,2022-08-22,2022-09-05,Iron Condor (High Vol),12345.944667585258,185446.638098104,3,bootstrap
BaselineB_cluster,2022-10-04,2022-10-18,Iron Condor (High Vol),18719.76413634652,206573.26589231676,3,bootstrap
BaselineB_cluster,2022-11-03,2022-11-17,Bear Call Spread (High Vol),-5087.087095800936,96725.82611547684,3,bootstrap
BaselineB_cluster,2022-12-06,2022-12-20,Bull Put Spread (High Vol),4353.124871742421,82889.06015958007,3,bootstrap
BaselineB_cluster,2023-01-05,2023-01-19,Bear Call Spread (High Vol),9132.574857099165,89653.79570548626,3,bootstrap
BaselineB_cluster,2023-02-21,2023-03-07,Iron Condor (High Vol),12597.957409677878,79392.48111729005,3,engine_d+0
BaselineB_cluster,2023-06-02,2023-06-16,Bull Call Diagonal,31349.001312582313,104180.97149264798,3,engine_d+0
BaselineB_cluster,2023-07-03,2023-07-17,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,bootstrap
BaselineB_cluster,2023-08-11,2023-08-25,Bull Call Diagonal,-18532.36514978054,100288.15099442427,3,bootstrap
BaselineB_cluster,2023-09-14,2023-09-28,Bull Call Diagonal,-1115.188267086341,103018.01774139437,3,bootstrap
BaselineB_cluster,2023-10-17,2023-10-31,Iron Condor,4447.469165929826,52071.32477517381,3,bootstrap
BaselineB_cluster,2023-11-16,2023-11-30,Bull Call Diagonal,-9809.933910188362,100805.0585829115,3,bootstrap
BaselineB_cluster,2023-12-18,2024-01-01,Bull Call Diagonal,45478.334173794894,96907.47696148785,3,bootstrap
BaselineB_cluster,2024-01-17,2024-01-31,Bull Call Diagonal,41836.673119250685,99416.911446821,3,engine_d-1
