date,kind,struct,pricing,pnl,stride45
2003-06-06,melt_up,IC,HAIRCUT,389.0,False
2003-06-06,melt_up,BPS,FLAT,668.0,False
2003-06-06,melt_up,BPS,HAIRCUT,482.0,False
2003-06-13,melt_up,IC,FLAT,666.0,False
2003-06-13,melt_up,IC,HAIRCUT,353.0,False
2003-06-13,melt_up,BPS,FLAT,636.0,False
2003-06-13,melt_up,BPS,HAIRCUT,451.0,False
2003-06-20,melt_up,IC,FLAT,618.0,False
2003-06-20,melt_up,IC,HAIRCUT,305.0,False
2003-06-20,melt_up,BPS,FLAT,590.0,False
2003-06-20,melt_up,BPS,HAIRCUT,404.0,False
2003-06-27,melt_up,IC,FLAT,612.0,False
2003-06-27,melt_up,IC,HAIRCUT,304.0,False
2003-06-27,melt_up,BPS,FLAT,588.0,False
2003-06-27,melt_up,BPS,HAIRCUT,405.0,False
2003-07-07,melt_up,IC,FLAT,707.0,False
2003-07-07,melt_up,IC,HAIRCUT,371.0,False
2003-07-07,melt_up,BPS,FLAT,-506.0,False
2003-07-07,melt_up,BPS,HAIRCUT,-709.0,False
2003-07-14,melt_up,IC,FLAT,696.0,False
2003-07-14,melt_up,IC,HAIRCUT,359.0,False
2003-07-14,melt_up,BPS,FLAT,663.0,False
2003-07-14,melt_up,BPS,HAIRCUT,460.0,False
2003-07-21,melt_up,IC,FLAT,655.0,False
2003-07-21,melt_up,IC,HAIRCUT,335.0,False
2003-07-21,melt_up,BPS,FLAT,671.0,False
2003-07-21,melt_up,BPS,HAIRCUT,471.0,False
2003-07-28,melt_up,IC,FLAT,623.0,False
2003-07-28,melt_up,IC,HAIRCUT,298.0,False
2003-07-28,melt_up,BPS,FLAT,637.0,False
2003-07-28,melt_up,BPS,HAIRCUT,435.0,False
2003-08-04,melt_up,IC,FLAT,711.0,True
2003-08-04,melt_up,IC,HAIRCUT,389.0,True
2003-08-04,melt_up,BPS,FLAT,694.0,True
2003-08-04,melt_up,BPS,HAIRCUT,499.0,True
2003-08-11,melt_up,IC,FLAT,679.0,False
2003-08-11,melt_up,IC,HAIRCUT,356.0,False
2003-08-11,melt_up,BPS,FLAT,662.0,False
2003-08-11,melt_up,BPS,HAIRCUT,467.0,False
2003-08-18,melt_up,IC,FLAT,616.0,False
2003-08-18,melt_up,IC,HAIRCUT,290.0,False
2003-08-18,melt_up,BPS,FLAT,617.0,False
2003-08-18,melt_up,BPS,HAIRCUT,419.0,False
2003-08-25,melt_up,IC,FLAT,660.0,False
2003-08-25,melt_up,IC,HAIRCUT,335.0,False
2003-08-25,melt_up,BPS,FLAT,660.0,False
2003-08-25,melt_up,BPS,HAIRCUT,463.0,False
2003-09-02,oscillation,IC,FLAT,680.0,True
2003-09-02,oscillation,IC,HAIRCUT,340.0,True
2003-09-02,oscillation,BPS,FLAT,667.0,True
2003-09-02,oscillation,BPS,HAIRCUT,460.0,True
2003-09-09,oscillation,IC,FLAT,671.0,False
2003-09-09,oscillation,IC,HAIRCUT,331.0,False
2003-09-09,oscillation,BPS,FLAT,659.0,False
2003-09-09,oscillation,BPS,HAIRCUT,452.0,False
2003-09-16,oscillation,IC,FLAT,653.0,False
2003-09-16,oscillation,IC,HAIRCUT,310.0,False
2003-09-16,oscillation,BPS,FLAT,631.0,False
2003-09-16,oscillation,BPS,HAIRCUT,424.0,False
2003-09-23,oscillation,IC,FLAT,707.0,False
2003-09-23,oscillation,IC,HAIRCUT,362.0,False
2003-09-23,oscillation,BPS,FLAT,687.0,False
2003-09-23,oscillation,BPS,HAIRCUT,479.0,False
2003-09-30,oscillation,IC,FLAT,773.0,False
2003-09-30,oscillation,IC,HAIRCUT,439.0,False
2003-09-30,oscillation,BPS,FLAT,797.0,False
2003-09-30,oscillation,BPS,HAIRCUT,594.0,False
2003-10-07,oscillation,IC,FLAT,714.0,False
2003-10-07,oscillation,IC,HAIRCUT,367.0,False
2003-10-07,oscillation,BPS,FLAT,687.0,False
2003-10-07,oscillation,BPS,HAIRCUT,477.0,False
2003-10-14,melt_up,IC,FLAT,609.0,True
2003-10-14,melt_up,IC,HAIRCUT,270.0,True
2003-10-14,melt_up,BPS,FLAT,632.0,True
2003-10-14,melt_up,BPS,HAIRCUT,419.0,True
2003-10-21,melt_up,IC,FLAT,589.0,False
2003-10-21,melt_up,IC,HAIRCUT,251.0,False
2003-10-21,melt_up,BPS,FLAT,591.0,False
2003-10-21,melt_up,BPS,HAIRCUT,379.0,False
2003-10-28,melt_up,IC,FLAT,608.0,False
2003-10-28,melt_up,IC,HAIRCUT,265.0,False
2003-10-28,melt_up,BPS,FLAT,610.0,False
2003-10-28,melt_up,BPS,HAIRCUT,402.0,False
2003-11-04,melt_up,IC,FLAT,604.0,False
2003-11-04,melt_up,IC,HAIRCUT,261.0,False
2003-11-04,melt_up,BPS,FLAT,580.0,False
2003-11-04,melt_up,BPS,HAIRCUT,373.0,False
2003-11-11,melt_up,IC,FLAT,623.0,False
2003-11-11,melt_up,IC,HAIRCUT,287.0,False
2003-11-11,melt_up,BPS,FLAT,607.0,False
2003-11-11,melt_up,BPS,HAIRCUT,401.0,False
2003-11-18,melt_up,IC,FLAT,663.0,False
2003-11-18,melt_up,IC,HAIRCUT,333.0,False
2003-11-18,melt_up,BPS,FLAT,662.0,False
2003-11-18,melt_up,BPS,HAIRCUT,458.0,False
2003-11-25,melt_up,IC,FLAT,578.0,False
2003-11-25,melt_up,IC,HAIRCUT,247.0,False
2003-11-25,melt_up,BPS,FLAT,565.0,False
2003-11-25,melt_up,BPS,HAIRCUT,362.0,False
2003-12-03,melt_up,IC,FLAT,110.0,False
2003-12-03,melt_up,IC,HAIRCUT,-226.0,False
2003-12-03,melt_up,BPS,FLAT,586.0,False
2003-12-03,melt_up,BPS,HAIRCUT,380.0,False
2003-12-10,melt_up,IC,FLAT,-243.0,False
2003-12-10,melt_up,IC,HAIRCUT,-571.0,False
2003-12-10,melt_up,BPS,FLAT,637.0,False
2003-12-10,melt_up,BPS,HAIRCUT,432.0,False
2003-12-17,melt_up,IC,FLAT,544.0,True
2003-12-17,melt_up,IC,HAIRCUT,214.0,True
2003-12-17,melt_up,BPS,FLAT,558.0,True
2003-12-17,melt_up,BPS,HAIRCUT,350.0,True
2003-12-18,melt_up,IC,FLAT,562.0,True
2003-12-18,melt_up,IC,HAIRCUT,234.0,True
2003-12-18,melt_up,BPS,FLAT,562.0,True
2003-12-18,melt_up,BPS,HAIRCUT,357.0,True
2003-12-26,melt_up,IC,FLAT,622.0,False
2003-12-26,melt_up,IC,HAIRCUT,282.0,False
2003-12-26,melt_up,BPS,FLAT,586.0,False
2003-12-26,melt_up,BPS,HAIRCUT,386.0,False
2004-01-05,melt_up,IC,FLAT,661.0,False
2004-01-05,melt_up,IC,HAIRCUT,301.0,False
2004-01-05,melt_up,BPS,FLAT,651.0,False
2004-01-05,melt_up,BPS,HAIRCUT,430.0,False
2004-01-12,melt_up,IC,FLAT,647.0,False
2004-01-12,melt_up,IC,HAIRCUT,286.0,False
2004-01-12,melt_up,BPS,FLAT,628.0,False
2004-01-12,melt_up,BPS,HAIRCUT,406.0,False
2004-01-20,melt_up,IC,FLAT,604.0,False
2004-01-20,melt_up,IC,HAIRCUT,235.0,False
2004-01-20,melt_up,BPS,FLAT,579.0,False
2004-01-20,melt_up,BPS,HAIRCUT,355.0,False
2004-01-21,melt_down,IC,FLAT,553.0,True
2004-01-21,melt_down,IC,HAIRCUT,192.0,True
2004-01-21,melt_down,BPS,FLAT,551.0,True
2004-01-21,melt_down,BPS,HAIRCUT,326.0,True
2004-01-28,melt_down,IC,FLAT,638.0,False
2004-01-28,melt_down,IC,HAIRCUT,277.0,False
2004-01-28,melt_down,BPS,FLAT,654.0,False
2004-01-28,melt_down,BPS,HAIRCUT,431.0,False
2004-02-04,melt_down,IC,FLAT,685.0,False
2004-02-04,melt_down,IC,HAIRCUT,322.0,False
2004-02-04,melt_down,BPS,FLAT,679.0,False
2004-02-04,melt_down,BPS,HAIRCUT,456.0,False
2004-02-11,melt_down,IC,FLAT,602.0,False
2004-02-11,melt_down,IC,HAIRCUT,234.0,False
2004-02-11,melt_down,BPS,FLAT,-1033.0,False
2004-02-11,melt_down,BPS,HAIRCUT,-1262.0,False
2004-02-19,melt_down,IC,FLAT,614.0,False
2004-02-19,melt_down,IC,HAIRCUT,248.0,False
2004-02-19,melt_down,BPS,FLAT,-921.0,False
2004-02-19,melt_down,BPS,HAIRCUT,-1146.0,False
2004-02-26,melt_down,IC,FLAT,552.0,False
2004-02-26,melt_down,IC,HAIRCUT,198.0,False
2004-02-26,melt_down,BPS,FLAT,-1114.0,False
2004-02-26,melt_down,BPS,HAIRCUT,-1340.0,False
2004-03-04,melt_down,IC,FLAT,545.0,False
2004-03-04,melt_down,IC,HAIRCUT,187.0,False
2004-03-04,melt_down,BPS,FLAT,553.0,False
2004-03-04,melt_down,BPS,HAIRCUT,326.0,False
2004-03-11,melt_down,IC,FLAT,740.0,False
2004-03-11,melt_down,IC,HAIRCUT,388.0,False
2004-03-11,melt_down,BPS,FLAT,754.0,False
2004-03-11,melt_down,BPS,HAIRCUT,540.0,False
2004-03-18,melt_down,IC,FLAT,683.0,False
2004-03-18,melt_down,IC,HAIRCUT,328.0,False
2004-03-18,melt_down,BPS,FLAT,659.0,False
2004-03-18,melt_down,BPS,HAIRCUT,443.0,False
2004-03-25,oscillation,IC,FLAT,659.0,True
2004-03-25,oscillation,IC,HAIRCUT,308.0,True
2004-03-25,oscillation,BPS,FLAT,630.0,True
2004-03-25,oscillation,BPS,HAIRCUT,417.0,True
2004-04-01,oscillation,IC,FLAT,636.0,False
2004-04-01,oscillation,IC,HAIRCUT,279.0,False
2004-04-01,oscillation,BPS,FLAT,342.0,False
2004-04-01,oscillation,BPS,HAIRCUT,124.0,False
2004-04-08,oscillation,IC,FLAT,622.0,False
2004-04-08,oscillation,IC,HAIRCUT,264.0,False
2004-04-08,oscillation,BPS,FLAT,-1231.0,False
2004-04-08,oscillation,BPS,HAIRCUT,-1449.0,False
2004-04-16,oscillation,IC,FLAT,558.0,False
2004-04-16,oscillation,IC,HAIRCUT,204.0,False
2004-04-16,oscillation,BPS,FLAT,-1372.0,False
2004-04-16,oscillation,BPS,HAIRCUT,-1590.0,False
2004-04-23,oscillation,IC,FLAT,519.0,False
2004-04-23,oscillation,IC,HAIRCUT,168.0,False
2004-04-23,oscillation,BPS,FLAT,-1690.0,False
2004-04-23,oscillation,BPS,HAIRCUT,-1908.0,False
2004-04-30,oscillation,IC,FLAT,626.0,False
2004-04-30,oscillation,IC,HAIRCUT,282.0,False
2004-04-30,oscillation,BPS,FLAT,634.0,False
2004-04-30,oscillation,BPS,HAIRCUT,420.0,False
2004-05-07,oscillation,IC,FLAT,652.0,False
2004-05-07,oscillation,IC,HAIRCUT,309.0,False
2004-05-07,oscillation,BPS,FLAT,628.0,False
2004-05-07,oscillation,BPS,HAIRCUT,422.0,False
2004-05-10,melt_up,IC,FLAT,729.0,True
2004-05-10,melt_up,IC,HAIRCUT,377.0,True
2004-05-10,melt_up,BPS,FLAT,734.0,True
2004-05-10,melt_up,BPS,HAIRCUT,518.0,True
2004-05-17,melt_up,IC,FLAT,755.0,False
2004-05-17,melt_up,IC,HAIRCUT,401.0,False
2004-05-17,melt_up,BPS,FLAT,709.0,False
2004-05-17,melt_up,BPS,HAIRCUT,499.0,False
2004-05-24,melt_up,IC,FLAT,657.0,False
2004-05-24,melt_up,IC,HAIRCUT,311.0,False
2004-05-24,melt_up,BPS,FLAT,658.0,False
2004-05-24,melt_up,BPS,HAIRCUT,446.0,False
2004-06-01,melt_up,IC,FLAT,625.0,False
2004-06-01,melt_up,IC,HAIRCUT,266.0,False
2004-06-01,melt_up,BPS,FLAT,605.0,False
2004-06-01,melt_up,BPS,HAIRCUT,385.0,False
2004-06-07,melt_down,IC,FLAT,594.0,True
2004-06-07,melt_down,IC,HAIRCUT,231.0,True
2004-06-07,melt_down,BPS,FLAT,414.0,True
2004-06-07,melt_down,BPS,HAIRCUT,194.0,True
2004-06-15,melt_down,IC,FLAT,578.0,False
2004-06-15,melt_down,IC,HAIRCUT,215.0,False
2004-06-15,melt_down,BPS,FLAT,50.0,False
2004-06-15,melt_down,BPS,HAIRCUT,-173.0,False
2004-06-22,melt_down,IC,FLAT,-1653.0,False
2004-06-22,melt_down,IC,HAIRCUT,-2016.0,False
2004-06-22,melt_down,BPS,FLAT,-1284.0,False
2004-06-22,melt_down,BPS,HAIRCUT,-1506.0,False
2004-06-29,melt_down,IC,FLAT,-1223.0,False
2004-06-29,melt_down,IC,HAIRCUT,-1588.0,False
2004-06-29,melt_down,BPS,FLAT,-876.0,False
2004-06-29,melt_down,BPS,HAIRCUT,-1100.0,False
2004-07-07,melt_down,IC,FLAT,590.0,False
2004-07-07,melt_down,IC,HAIRCUT,230.0,False
2004-07-07,melt_down,BPS,FLAT,-1990.0,False
2004-07-07,melt_down,BPS,HAIRCUT,-2216.0,False
2004-07-14,melt_down,IC,FLAT,523.0,False
2004-07-14,melt_down,IC,HAIRCUT,167.0,False
2004-07-14,melt_down,BPS,FLAT,-1690.0,False
2004-07-14,melt_down,BPS,HAIRCUT,-1913.0,False
2004-07-21,melt_down,IC,FLAT,616.0,False
2004-07-21,melt_down,IC,HAIRCUT,261.0,False
2004-07-21,melt_down,BPS,FLAT,612.0,False
2004-07-21,melt_down,BPS,HAIRCUT,391.0,False
2004-07-23,oscillation,IC,FLAT,606.0,True
2004-07-23,oscillation,IC,HAIRCUT,262.0,True
2004-07-23,oscillation,BPS,FLAT,584.0,True
2004-07-23,oscillation,BPS,HAIRCUT,375.0,True
2004-07-30,oscillation,IC,FLAT,553.0,False
2004-07-30,oscillation,IC,HAIRCUT,210.0,False
2004-07-30,oscillation,BPS,FLAT,556.0,False
2004-07-30,oscillation,BPS,HAIRCUT,344.0,False
2004-08-06,oscillation,IC,FLAT,670.0,False
2004-08-06,oscillation,IC,HAIRCUT,334.0,False
2004-08-06,oscillation,BPS,FLAT,677.0,False
2004-08-06,oscillation,BPS,HAIRCUT,472.0,False
2004-08-13,oscillation,IC,FLAT,640.0,False
2004-08-13,oscillation,IC,HAIRCUT,303.0,False
2004-08-13,oscillation,BPS,FLAT,603.0,False
2004-08-13,oscillation,BPS,HAIRCUT,404.0,False
2004-08-20,oscillation,IC,FLAT,577.0,False
2004-08-20,oscillation,IC,HAIRCUT,235.0,False
2004-08-20,oscillation,BPS,FLAT,558.0,False
2004-08-20,oscillation,BPS,HAIRCUT,352.0,False
2004-08-27,oscillation,IC,FLAT,531.0,False
2004-08-27,oscillation,IC,HAIRCUT,188.0,False
2004-08-27,oscillation,BPS,FLAT,510.0,False
2004-08-27,oscillation,BPS,HAIRCUT,303.0,False
2004-09-02,melt_up,IC,FLAT,533.0,True
2004-09-02,melt_up,IC,HAIRCUT,185.0,True
2004-09-02,melt_up,BPS,FLAT,532.0,True
2004-09-02,melt_up,BPS,HAIRCUT,316.0,True
2004-09-10,melt_up,IC,FLAT,518.0,False
2004-09-10,melt_up,IC,HAIRCUT,166.0,False
2004-09-10,melt_up,BPS,FLAT,505.0,False
2004-09-10,melt_up,BPS,HAIRCUT,290.0,False
2004-09-17,melt_up,IC,FLAT,542.0,False
2004-09-17,melt_up,IC,HAIRCUT,186.0,False
2004-09-17,melt_up,BPS,FLAT,327.0,False
2004-09-17,melt_up,BPS,HAIRCUT,111.0,False
2004-09-24,melt_up,IC,FLAT,520.0,False
2004-09-24,melt_up,IC,HAIRCUT,172.0,False
2004-09-24,melt_up,BPS,FLAT,531.0,False
2004-09-24,melt_up,BPS,HAIRCUT,318.0,False
2004-10-01,melt_up,IC,FLAT,489.0,False
2004-10-01,melt_up,IC,HAIRCUT,135.0,False
2004-10-01,melt_up,BPS,FLAT,461.0,False
2004-10-01,melt_up,BPS,HAIRCUT,245.0,False
2004-10-08,melt_up,IC,FLAT,565.0,False
2004-10-08,melt_up,IC,HAIRCUT,211.0,False
2004-10-08,melt_up,BPS,FLAT,533.0,False
2004-10-08,melt_up,BPS,HAIRCUT,318.0,False
2004-10-15,melt_up,IC,FLAT,183.0,False
2004-10-15,melt_up,IC,HAIRCUT,-159.0,False
2004-10-15,melt_up,BPS,FLAT,557.0,False
2004-10-15,melt_up,BPS,HAIRCUT,343.0,False
2004-10-22,melt_up,IC,FLAT,-1946.0,False
2004-10-22,melt_up,IC,HAIRCUT,-2287.0,False
2004-10-22,melt_up,BPS,FLAT,536.0,False
2004-10-22,melt_up,BPS,HAIRCUT,326.0,False
2004-10-29,melt_up,IC,FLAT,597.0,False
2004-10-29,melt_up,IC,HAIRCUT,245.0,False
2004-10-29,melt_up,BPS,FLAT,584.0,False
2004-10-29,melt_up,BPS,HAIRCUT,372.0,False
2004-11-04,melt_up,IC,FLAT,545.0,True
2004-11-04,melt_up,IC,HAIRCUT,185.0,True
2004-11-04,melt_up,BPS,FLAT,532.0,True
2004-11-04,melt_up,BPS,HAIRCUT,309.0,True
2004-11-11,melt_up,IC,FLAT,506.0,False
2004-11-11,melt_up,IC,HAIRCUT,151.0,False
2004-11-11,melt_up,BPS,FLAT,488.0,False
2004-11-11,melt_up,BPS,HAIRCUT,263.0,False
2004-11-18,melt_up,IC,FLAT,510.0,False
2004-11-18,melt_up,IC,HAIRCUT,151.0,False
2004-11-18,melt_up,BPS,FLAT,504.0,False
2004-11-18,melt_up,BPS,HAIRCUT,277.0,False
2004-11-26,melt_up,IC,FLAT,487.0,False
2004-11-26,melt_up,IC,HAIRCUT,126.0,False
2004-11-26,melt_up,BPS,FLAT,485.0,False
2004-11-26,melt_up,BPS,HAIRCUT,264.0,False
2004-12-03,melt_up,IC,FLAT,498.0,False
2004-12-03,melt_up,IC,HAIRCUT,139.0,False
2004-12-03,melt_up,BPS,FLAT,487.0,False
2004-12-03,melt_up,BPS,HAIRCUT,264.0,False
2004-12-10,melt_up,IC,FLAT,489.0,False
2004-12-10,melt_up,IC,HAIRCUT,130.0,False
2004-12-10,melt_up,BPS,FLAT,481.0,False
2004-12-10,melt_up,BPS,HAIRCUT,259.0,False
2004-12-17,melt_up,IC,FLAT,463.0,False
2004-12-17,melt_up,IC,HAIRCUT,106.0,False
2004-12-17,melt_up,BPS,FLAT,433.0,False
2004-12-17,melt_up,BPS,HAIRCUT,213.0,False
2004-12-27,melt_up,IC,FLAT,510.0,False
2004-12-27,melt_up,IC,HAIRCUT,129.0,False
2004-12-27,melt_up,BPS,FLAT,-912.0,False
2004-12-27,melt_up,BPS,HAIRCUT,-1147.0,False
2005-01-03,melt_up,IC,FLAT,579.0,False
2005-01-03,melt_up,IC,HAIRCUT,195.0,False
2005-01-03,melt_up,BPS,FLAT,556.0,False
2005-01-03,melt_up,BPS,HAIRCUT,320.0,False
2005-01-10,melt_up,IC,FLAT,521.0,True
2005-01-10,melt_up,IC,HAIRCUT,149.0,True
2005-01-10,melt_up,BPS,FLAT,530.0,True
2005-01-10,melt_up,BPS,HAIRCUT,296.0,True
2005-01-18,melt_up,IC,FLAT,513.0,False
2005-01-18,melt_up,IC,HAIRCUT,133.0,False
2005-01-18,melt_up,BPS,FLAT,483.0,False
2005-01-18,melt_up,BPS,HAIRCUT,245.0,False
2005-01-25,melt_up,IC,FLAT,544.0,False
2005-01-25,melt_up,IC,HAIRCUT,173.0,False
2005-01-25,melt_up,BPS,FLAT,552.0,False
2005-01-25,melt_up,BPS,HAIRCUT,323.0,False
2005-02-01,melt_up,IC,FLAT,481.0,False
2005-02-01,melt_up,IC,HAIRCUT,110.0,False
2005-02-01,melt_up,BPS,FLAT,479.0,False
2005-02-01,melt_up,BPS,HAIRCUT,247.0,False
2005-02-08,melt_up,IC,FLAT,465.0,False
2005-02-08,melt_up,IC,HAIRCUT,94.0,False
2005-02-08,melt_up,BPS,FLAT,453.0,False
2005-02-08,melt_up,BPS,HAIRCUT,220.0,False
2005-02-15,melt_up,IC,FLAT,460.0,False
2005-02-15,melt_up,IC,HAIRCUT,89.0,False
2005-02-15,melt_up,BPS,FLAT,-19.0,False
2005-02-15,melt_up,BPS,HAIRCUT,-256.0,False
2005-02-23,melt_up,IC,FLAT,511.0,False
2005-02-23,melt_up,IC,HAIRCUT,138.0,False
2005-02-23,melt_up,BPS,FLAT,246.0,False
2005-02-23,melt_up,BPS,HAIRCUT,12.0,False
2005-03-02,melt_up,IC,FLAT,-1588.0,False
2005-03-02,melt_up,IC,HAIRCUT,-1966.0,False
2005-03-02,melt_up,BPS,FLAT,-1497.0,False
2005-03-02,melt_up,BPS,HAIRCUT,-1736.0,False
2005-03-04,melt_down,IC,FLAT,-1425.0,True
2005-03-04,melt_down,IC,HAIRCUT,-1796.0,True
2005-03-04,melt_down,BPS,FLAT,-1541.0,True
2005-03-04,melt_down,BPS,HAIRCUT,-1769.0,True
2005-03-11,melt_down,IC,FLAT,511.0,False
2005-03-11,melt_down,IC,HAIRCUT,142.0,False
2005-03-11,melt_down,BPS,FLAT,305.0,False
2005-03-11,melt_down,BPS,HAIRCUT,81.0,False
2005-03-18,melt_down,IC,FLAT,519.0,False
2005-03-18,melt_down,IC,HAIRCUT,154.0,False
2005-03-18,melt_down,BPS,FLAT,-1615.0,False
2005-03-18,melt_down,BPS,HAIRCUT,-1836.0,False
2005-03-28,melt_down,IC,FLAT,559.0,False
2005-03-28,melt_down,IC,HAIRCUT,178.0,False
2005-03-28,melt_down,BPS,FLAT,554.0,False
2005-03-28,melt_down,BPS,HAIRCUT,318.0,False
2005-03-29,oscillation,IC,FLAT,593.0,True
2005-03-29,oscillation,IC,HAIRCUT,211.0,True
2005-03-29,oscillation,BPS,FLAT,401.0,True
2005-03-29,oscillation,BPS,HAIRCUT,166.0,True
2005-04-05,oscillation,IC,FLAT,560.0,False
2005-04-05,oscillation,IC,HAIRCUT,176.0,False
2005-04-05,oscillation,BPS,FLAT,552.0,False
2005-04-05,oscillation,BPS,HAIRCUT,315.0,False
2005-04-12,oscillation,IC,FLAT,474.0,False
2005-04-12,oscillation,IC,HAIRCUT,95.0,False
2005-04-12,oscillation,BPS,FLAT,-812.0,False
2005-04-12,oscillation,BPS,HAIRCUT,-1048.0,False
2005-04-19,oscillation,IC,FLAT,591.0,False
2005-04-19,oscillation,IC,HAIRCUT,220.0,False
2005-04-19,oscillation,BPS,FLAT,585.0,False
2005-04-19,oscillation,BPS,HAIRCUT,353.0,False
2005-04-26,oscillation,IC,FLAT,586.0,False
2005-04-26,oscillation,IC,HAIRCUT,217.0,False
2005-04-26,oscillation,BPS,FLAT,582.0,False
2005-04-26,oscillation,BPS,HAIRCUT,350.0,False
2005-05-03,oscillation,IC,FLAT,590.0,False
2005-05-03,oscillation,IC,HAIRCUT,216.0,False
2005-05-03,oscillation,BPS,FLAT,556.0,False
2005-05-03,oscillation,BPS,HAIRCUT,328.0,False
2005-05-10,oscillation,IC,FLAT,578.0,False
2005-05-10,oscillation,IC,HAIRCUT,206.0,False
2005-05-10,oscillation,BPS,FLAT,556.0,False
2005-05-10,oscillation,BPS,HAIRCUT,328.0,False
2005-05-17,oscillation,IC,FLAT,583.0,False
2005-05-17,oscillation,IC,HAIRCUT,206.0,False
2005-05-17,oscillation,BPS,FLAT,553.0,False
2005-05-17,oscillation,BPS,HAIRCUT,323.0,False
2005-05-24,oscillation,IC,FLAT,513.0,False
2005-05-24,oscillation,IC,HAIRCUT,139.0,False
2005-05-24,oscillation,BPS,FLAT,513.0,False
2005-05-24,oscillation,BPS,HAIRCUT,277.0,False
2005-05-26,oscillation,IC,FLAT,464.0,True
2005-05-26,oscillation,IC,HAIRCUT,107.0,True
2005-05-26,oscillation,BPS,FLAT,479.0,True
2005-05-26,oscillation,BPS,HAIRCUT,250.0,True
2005-06-03,oscillation,IC,FLAT,488.0,False
2005-06-03,oscillation,IC,HAIRCUT,122.0,False
2005-06-03,oscillation,BPS,FLAT,484.0,False
2005-06-03,oscillation,BPS,HAIRCUT,254.0,False
2005-06-10,oscillation,IC,FLAT,474.0,False
2005-06-10,oscillation,IC,HAIRCUT,109.0,False
2005-06-10,oscillation,BPS,FLAT,452.0,False
2005-06-10,oscillation,BPS,HAIRCUT,230.0,False
2005-06-17,oscillation,IC,FLAT,452.0,False
2005-06-17,oscillation,IC,HAIRCUT,85.0,False
2005-06-17,oscillation,BPS,FLAT,457.0,False
2005-06-17,oscillation,BPS,HAIRCUT,230.0,False
2005-06-24,oscillation,IC,FLAT,487.0,False
2005-06-24,oscillation,IC,HAIRCUT,122.0,False
2005-06-24,oscillation,BPS,FLAT,482.0,False
2005-06-24,oscillation,BPS,HAIRCUT,258.0,False
2005-07-01,oscillation,IC,FLAT,453.0,False
2005-07-01,oscillation,IC,HAIRCUT,91.0,False
2005-07-01,oscillation,BPS,FLAT,440.0,False
2005-07-01,oscillation,BPS,HAIRCUT,216.0,False
2005-07-11,oscillation,IC,FLAT,489.0,False
2005-07-11,oscillation,IC,HAIRCUT,99.0,False
2005-07-11,oscillation,BPS,FLAT,482.0,False
2005-07-11,oscillation,BPS,HAIRCUT,237.0,False
2005-07-18,oscillation,IC,FLAT,447.0,False
2005-07-18,oscillation,IC,HAIRCUT,65.0,False
2005-07-18,oscillation,BPS,FLAT,434.0,False
2005-07-18,oscillation,BPS,HAIRCUT,192.0,False
2005-07-25,oscillation,IC,FLAT,459.0,False
2005-07-25,oscillation,IC,HAIRCUT,79.0,False
2005-07-25,oscillation,BPS,FLAT,111.0,False
2005-07-25,oscillation,BPS,HAIRCUT,-132.0,False
2005-08-01,oscillation,IC,FLAT,497.0,True
2005-08-01,oscillation,IC,HAIRCUT,110.0,True
2005-08-01,oscillation,BPS,FLAT,507.0,True
2005-08-01,oscillation,BPS,HAIRCUT,259.0,True
2005-08-08,oscillation,IC,FLAT,542.0,False
2005-08-08,oscillation,IC,HAIRCUT,155.0,False
2005-08-08,oscillation,BPS,FLAT,528.0,False
2005-08-08,oscillation,BPS,HAIRCUT,289.0,False
2005-08-15,oscillation,IC,FLAT,519.0,False
2005-08-15,oscillation,IC,HAIRCUT,130.0,False
2005-08-15,oscillation,BPS,FLAT,481.0,False
2005-08-15,oscillation,BPS,HAIRCUT,242.0,False
2005-08-22,oscillation,IC,FLAT,565.0,False
2005-08-22,oscillation,IC,HAIRCUT,176.0,False
2005-08-22,oscillation,BPS,FLAT,558.0,False
2005-08-22,oscillation,BPS,HAIRCUT,317.0,False
2005-08-29,oscillation,IC,FLAT,573.0,False
2005-08-29,oscillation,IC,HAIRCUT,183.0,False
2005-08-29,oscillation,BPS,FLAT,534.0,False
2005-08-29,oscillation,BPS,HAIRCUT,297.0,False
2005-09-06,oscillation,IC,FLAT,-80.0,False
2005-09-06,oscillation,IC,HAIRCUT,-480.0,False
2005-09-06,oscillation,BPS,FLAT,-1794.0,False
2005-09-06,oscillation,BPS,HAIRCUT,-2043.0,False
2005-09-13,oscillation,IC,FLAT,537.0,False
2005-09-13,oscillation,IC,HAIRCUT,139.0,False
2005-09-13,oscillation,BPS,FLAT,-1695.0,False
2005-09-13,oscillation,BPS,HAIRCUT,-1941.0,False
2005-09-20,oscillation,IC,FLAT,533.0,False
2005-09-20,oscillation,IC,HAIRCUT,141.0,False
2005-09-20,oscillation,BPS,FLAT,-1775.0,False
2005-09-20,oscillation,BPS,HAIRCUT,-2019.0,False
2005-09-27,oscillation,IC,FLAT,531.0,False
2005-09-27,oscillation,IC,HAIRCUT,142.0,False
2005-09-27,oscillation,BPS,FLAT,-1287.0,False
2005-09-27,oscillation,BPS,HAIRCUT,-1529.0,False
2005-10-04,oscillation,IC,FLAT,551.0,True
2005-10-04,oscillation,IC,HAIRCUT,161.0,True
2005-10-04,oscillation,BPS,FLAT,529.0,True
2005-10-04,oscillation,BPS,HAIRCUT,286.0,True
